ocrSubjNumR,tocNum,ocrRepNo,id_repno_all,id_hd,tocName,keywordsall
1.2.2.6,1.2.2.6,NACA-RM-L53L16,NACA-RM-L53L16,metadc59977,Mach-Number Effects,D-558-II wing slats
1.2.2.6,1.2.2.6,NACA-RM-A54A04,NACA-RM-A54A04,metadc60094,Mach-Number Effects,aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L54A08,NACA-RM-L54A08,metadc60158,Mach-Number Effects,aerodynamics body indentations
1.2.2.6,1.2.2.6,NACA-RM-L54A15,NACA-RM-L54A15,metadc60220,Mach-Number Effects,aerodynamics taper ratio variation aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L54A20,NACA-RM-L54A20,metadc60270,Mach-Number Effects,aerodynamics delta wings flight characteristics
1.2.2.6,1.2.2.6,NACA-RM-L54B09,NACA-RM-L54B09,metadc60183,Mach-Number Effects,wing-body combinations body shapes
1.2.2.6,1.2.2.6,NACA-RM-L54D20,NACA-RM-L54D20,metadc62624,Mach-Number Effects,missiles aircraft stores
1.2.2.6,1.2.2.6,NACA-RM-L54D29,NACA-RM-L54D29,metadc60592,Mach-Number Effects,aircraft design aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L54E11,NACA-RM-L54E11,metadc60136,Mach-Number Effects,aerodynamics aircraft design transonic area rule
1.2.2.6,1.2.2.6,NACA-RM-A54E12,NACA-RM-A54E12,metadc60469,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A54F22,NACA-RM-A54F22,metadc62752,Mach-Number Effects,wing-body-cruciform-tail combination wing-fuselage combinations
1.2.2.6,1.2.2.6,NACA-RM-A53A30,NACA-RM-A53A30,metadc64454,Mach-Number Effects,aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-A9I27,NACA-RM-A9I27,metadc58315,Mach-Number Effects,aircraft wings elevons aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L53A06,NACA-RM-L53A06,metadc59514,Mach-Number Effects,Douglas D-558-II aerodynamics aircraft stability
1.2.2.6,1.2.2.6,NACA-RM-L52L04,NACA-RM-L52L04,metadc59519,Mach-Number Effects,aircraft stability aircraft control aircraft drag aircraft design
1.2.2.6,1.2.2.6,NACA-RM-A50A03,NACA-RM-A50A03,metadc64875,Mach-Number Effects,X-3 aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-A50C30,NACA-RM-A50C30,metadc64880,Mach-Number Effects,X-3 aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L6L26,NACA-RM-L6L26,metadc58161,Mach-Number Effects,aircraft drag aircraft design transonic velocities
1.2.2.6,1.2.2.6,NACA-RM-L50D10,NACA-RM-L50D10,metadc58518,Mach-Number Effects,Douglas D-558-II aircraft tails aerodynamic tail loads
1.2.2.6,1.2.2.6,NACA-RM-L50I06a,NACA-RM-L50I06a,metadc58665,Mach-Number Effects,Bell X-1 aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L50J03,NACA-RM-L50J03,metadc58617,Mach-Number Effects,X-3 aircraft control aircraft tails
1.2.2.6,1.2.2.6,NACA-RM-L50H16,NACA-RM-L50H16,metadc58567,Mach-Number Effects,Douglas D-558-II aerodynamics wing-load measurements
1.2.2.6,1.2.2.6,NACA-RM-L50K14,NACA-RM-L50K14,metadc58748,Mach-Number Effects,aircraft stability aircraft design aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L50K16,NACA-RM-L50K16,metadc58657,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51E03,NACA-RM-L51E03,metadc64856,Mach-Number Effects,aerodynamics aircraft wings maximum-lift capabilities
1.2.2.6,1.2.2.6,NACA-RM-A51E01,NACA-RM-A51E01,metadc58825,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51G10,NACA-RM-L51G10,metadc58993,Mach-Number Effects,X-3 aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L51F05,NACA-RM-L51F05,metadc59025,Mach-Number Effects,wing-fuselage combinations aircraft wings pressure distributions
1.2.2.6,1.2.2.6,NACA-RM-A51F12,NACA-RM-A51F12,metadc64995,Mach-Number Effects,Douglas X-3 aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L51G27,NACA-RM-L51G27,metadc58871,Mach-Number Effects,ailerons aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L51H01,NACA-RM-L51H01,metadc58887,Mach-Number Effects,Bell X-1 aerodynamics aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L51I04,NACA-RM-L51I04,metadc59125,Mach-Number Effects,aerodynamics tailless airplanes delta wing airplanes
1.2.2.6,1.2.2.6,NACA-RM-L51K20,NACA-RM-L51K20,metadc59864,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A52A31,NACA-RM-A52A31,metadc59109,Mach-Number Effects,pressure distributions aircraft wings load distributions
1.2.2.6,1.2.2.6,NACA-RM-A52B08,NACA-RM-A52B08,metadc59174,Mach-Number Effects,aerodynamics wing-body combinations
1.2.2.6,1.2.2.6,NACA-RM-L51K06,NACA-RM-L51K06,metadc59274,Mach-Number Effects,aerodynamics aircraft design aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L52A21,NACA-RM-L52A21,metadc59085,Mach-Number Effects,aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L52B08,NACA-RM-L52B08,metadc59179,Mach-Number Effects,aerodynamics aircraft wings sweptback wings
1.2.2.6,1.2.2.6,NACA-RM-L52G09,NACA-RM-L52G09,metadc59421,Mach-Number Effects,tailless aircraft aerodynamics aircraft design
1.2.2.6,1.2.2.6,NACA-RM-L52I30,NACA-RM-L52I30,metadc59419,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L52J08,NACA-RM-L52J08,metadc59467,Mach-Number Effects,aerodynamics aircraft stores
1.2.2.6,1.2.2.6,NACA-RM-L52K21,NACA-RM-L52K21,metadc59460,Mach-Number Effects,aerodynamics chord extensions
1.2.2.6,1.2.2.6,NACA-RM-L52L12,NACA-RM-L52L12,metadc59484,Mach-Number Effects,sweptback wings aerodynamics flow characteristics
1.2.2.6,1.2.2.6,NACA-RM-L7B12,NACA-RM-L7B12,metadc58058,Mach-Number Effects,downwash angle measurements aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L7F13,NACA-RM-L7F13,metadc58057,Mach-Number Effects,airfoils NACA 65-009 flap deflection aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L7D22,NACA-RM-L7D22,metadc58034,Mach-Number Effects,pressure distributions aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A52D01C,NACA-RM-A52D01c,metadc59373,Mach-Number Effects,aircraft wings aircraft flaps
1.2.2.6,1.2.2.6,NACA-RM-A52D21,NACA-RM-A52D21,metadc59285,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A52D23,NACA-RM-A52D23,metadc59318,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A52E01,NACA-RM-A52E01,metadc59152,Mach-Number Effects,aerodynamics wing-body combinations aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L52D16,NACA-RM-L52D16,metadc59364,Mach-Number Effects,swept wings longitudinal characteristics
1.2.2.6,1.2.2.6,NACA-RM-A52G02,NACA-RM-A52G02,metadc59337,Mach-Number Effects,rolling effectiveness aircraft spoilers
1.2.2.6,1.2.2.6,NACA-RM-L52E14,NACA-RM-L52E14,metadc64730,Mach-Number Effects,aerodynamics lift coefficients drag coefficients
1.2.2.6,1.2.2.6,NACA-RM-L52H18,NACA-RM-L52H18,metadc59349,Mach-Number Effects,aircraft wings aerodynamics rolling effectiveness
1.2.2.6,1.2.2.6,NACA-RM-A52J21,NACA-RM-A52J21,metadc59564,Mach-Number Effects,aircraft nacelles aerodynamics lift-curve slopes
1.2.2.6,1.2.2.6,NACA-RM-L52D29,NACA-RM-L52D29,metadc59142,Mach-Number Effects,zero-lift drag aircraft wings drag coefficients
1.2.2.6,1.2.2.6,NACA-RM-L52J22,NACA-RM-L52J22,metadc59582,Mach-Number Effects,nacelles aerodynamics aircraft stores
1.2.2.6,1.2.2.6,NACA-RM-L52K18,NACA-RM-L52K18,metadc59524,Mach-Number Effects,aerodynamics wing-fuselage configurations
1.2.2.6,1.2.2.6,NACA-RM-A52C10a,NACA-RM-A52C10a,metadc64734,Mach-Number Effects,aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L52K13,NACA-RM-L52K13,metadc59464,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L52L30,NACA-RM-L52L30,metadc59504,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A52L02,NACA-RM-A52L02,metadc59502,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L52K04,NACA-RM-L52K04,metadc59443,Mach-Number Effects,aerodynamics sweptback wings aircraft design
1.2.2.6,1.2.2.6,NACA-RM-L52L19,NACA-RM-L52L19,metadc59540,Mach-Number Effects,aircraft wings aerodynamics aircraft stability
1.2.2.6,1.2.2.6,NACA-RM-L52L16,NACA-RM-L52L16,metadc59482,Mach-Number Effects,aircraft wings aircraft bodies interference characteristics
1.2.2.6,1.2.2.6,NACA-RM-L53B02,NACA-RM-L53B02,metadc59557,Mach-Number Effects,chord extensions wing fences aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L53B25a,NACA-RM-L53B25a,metadc64905,Mach-Number Effects,aircraft stability wing-fuselage combinations
1.2.2.6,1.2.2.6,NACA-RM-A53C20,NACA-RM-A53C20,metadc64763,Mach-Number Effects,wing-body combinations aircraft elevons aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L53D10,NACA-RM-L53D10,metadc59799,Mach-Number Effects,aircraft stability aircraft control aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L53F22,NACA-RM-L53F22,metadc59738,Mach-Number Effects,aerodynamics aircraft wings drag characteristics
1.2.2.6,1.2.2.6,NACA-RM-L53G06,NACA-RM-L53G06,metadc59782,Mach-Number Effects,Northrop X-4 aircraft buffeting
1.2.2.6,1.2.2.6,NACA-RM-L53G09a,NACA-RM-L53G09a,metadc59627,Mach-Number Effects,aircraft wings triangular wings notched wings aircraft stability
1.2.2.6,1.2.2.6,NACA-RM-L52K14,NACA-RM-L52K14,metadc59501,Mach-Number Effects,flutter characteristics wind tunnel testing
1.2.2.6,1.2.2.6,NACA-RM-L52A31,NACA-RM-L52A31,metadc59113,Mach-Number Effects,aerodynamics aircraft wings triangular wings
1.2.2.6,1.2.2.6,NACA-RM-A52C07,NACA-RM-A52C07,metadc59178,Mach-Number Effects,wind tunnels wings
1.2.2.6,1.2.2.6,NACA-RM-L51L05,NACA-RM-L51L05,metadc59891,Mach-Number Effects,rolling effectiveness aircraft drag ailerons
1.2.2.6,1.2.2.6,NACA-RM-L8E25,NACA-RM-L8E25,metadc57653,Mach-Number Effects,rolling effectiveness sweptback wings ailerons
1.2.2.6,1.2.2.6,NACA-RM-L9A06,NACA-RM-L9A06,metadc58206,Mach-Number Effects,Douglas D-558-2 aircraft wings aircraft oscillation
1.2.2.6,1.2.2.6,NACA-RM-A9E09,NACA-RM-A9E09,metadc58304,Mach-Number Effects,aerodynamic designs wind tunnels
1.2.2.6,1.2.2.6,NACA-RM-A9D25,NACA-RM-A9D25,metadc58255,Mach-Number Effects,aircraft wings Mach number effects Reynolds number effects
1.2.2.6,1.2.2.6,NACA-RM-A9C16,NACA-RM-A9C16,metadc58245,Mach-Number Effects,aircraft wings aircraft loadings
1.2.2.6,1.2.2.6,NACA-RM-L9J26,NACA-RM-L9J26,metadc58430,Mach-Number Effects,ailerons rolling effectiveness aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A9J24,NACA-RM-A9J24,metadc58421,Mach-Number Effects,wing-fuselage combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L50E16,NACA-RM-L50E16,metadc58496,Mach-Number Effects,ailerons lift coefficients aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L50E31,NACA-RM-L50E31,metadc58466,Mach-Number Effects,Douglas D-558-II buffet boundaries normal-force coefficients
1.2.2.6,1.2.2.6,NACA-RM-L50H25,NACA-RM-L50H25,metadc58585,Mach-Number Effects,pressure coefficients aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A50J17,NACA-RM-A50J17,metadc58807,Mach-Number Effects,pressure distributions aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-A50K28,NACA-RM-A50K28,metadc58698,Mach-Number Effects,aircraft wings low-aspect-ratio wings
1.2.2.6,1.2.2.6,NACA-RM-A50K20,NACA-RM-A50K20,metadc58662,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A50K21,NACA-RM-A50K21,metadc58669,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A50K24,NACA-RM-A50K24,metadc58675,Mach-Number Effects,wing-body combination aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A50K24a,NACA-RM-A50K24a,metadc58684,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A50K24b,NACA-RM-A50K24b,metadc58790,Mach-Number Effects,triangular wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A50K27a,NACA-RM-A50K27a,metadc63966,Mach-Number Effects,aerodynamics triangular wings
1.2.2.6,1.2.2.6,NACA-RM-A51D30,NACA-RM-A51D30,metadc58861,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A51F21,NACA-RM-A51F21,metadc58916,Mach-Number Effects,wing-body combinations aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51E11,NACA-RM-L51E11,metadc58903,Mach-Number Effects,wing-body combinations aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L51F25,NACA-RM-L51F25,metadc58931,Mach-Number Effects,Bell X-1 aircraft wings pressure coefficients
1.2.2.6,1.2.2.6,NACA-RM-L51G06,NACA-RM-L51G06,metadc58967,Mach-Number Effects,damping in roll aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51K16,NACA-RM-L51K16,metadc59857,Mach-Number Effects,ailerons rolling effectiveness aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51L10,NACA-RM-L51L10,metadc59876,Mach-Number Effects,aircraft spoilers aerodynamics aircraft stability
1.2.2.6,1.2.2.6,NACA-RM-L52A10,NACA-RM-L52A10,metadc59169,Mach-Number Effects,aircraft control aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L52A15,NACA-RM-L52A15,metadc59030,Mach-Number Effects,aircraft wings swept wings
1.2.2.6,1.2.2.6,NACA-RM-L53G13,NACA-RM-L53G13,metadc59660,Mach-Number Effects,aerodynamics aircraft flaps lift-drag ratios
1.2.2.6,1.2.2.6,NACA-RM-L53H24,NACA-RM-L53H24,metadc59709,Mach-Number Effects,aerodynamics sweptback wings aircraft control wing fences leading-edge notches
1.2.2.6,1.2.2.6,NACA-RM-A53I21,NACA-RM-A53I21,metadc60501,Mach-Number Effects,sweptback wings aircraft control varying camber
1.2.2.6,1.2.2.6,NACA-RM-L53G14,NACA-RM-L53G14,metadc59667,Mach-Number Effects,Bell X-1 aircraft wings
1.2.2.6,1.2.2.6,NACA-TN-2980,NACA-TN-2980,metadc56745,Mach-Number Effects,aerodynamics boundary layer suction
1.2.2.6,1.2.2.6,NACA-RM-A52D22,NACA-RM-A52D22,metadc59311,Mach-Number Effects,pressure distributions aircraft wings twisted and cambered wings
1.2.2.6,1.2.2.6,NACA-TN-2457,NACA-TN-2457,metadc55815,Mach-Number Effects,analyses triangular wings
1.2.2.6,1.2.2.6,NACA-RM-L51F14,NACA-RM-L51F14,metadc58893,Mach-Number Effects,aircraft testing slotted testing tunnels aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A51G31,NACA-RM-A51G31,metadc58879,Mach-Number Effects,pressure distributions sweptback wings
1.2.2.6,1.2.2.6,NACA-RM-A51D02,NACA-RM-A51D02,metadc58805,Mach-Number Effects,aircraft tails airfoils
1.2.2.6,1.2.2.6,NACA-RM-A50K28a,NACA-RM-A50K28a,metadc58699,Mach-Number Effects,aerodynamics aircraft wings sweptback wings
1.2.2.6,1.2.2.6,NACA-RM-A50H23,NACA-RM-A50H23,metadc58607,Mach-Number Effects,aerodynamics wing-nacelle combinations nacelles
1.2.2.6,1.2.2.6,NACA-RM-A50E09,NACA-RM-A50E09,metadc58485,Mach-Number Effects,compressibility effects wing-nacelle combinations
1.2.2.6,1.2.2.6,NACA-RM-L9H23,NACA-RM-L9H23,metadc58312,Mach-Number Effects,aircraft wings aerodynamics lift and drag coefficients
1.2.2.6,1.2.2.6,NACA-RM-A9B09,NACA-RM-A9B09,metadc58283,Mach-Number Effects,wing-tip turrets aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L9A12,NACA-RM-L9A12,metadc58214,Mach-Number Effects,NACA wing-flow method testing
1.2.2.6,1.2.2.6,NACA-RM-A8K19,NACA-RM-A8K19,metadc58008,Mach-Number Effects,aircraft wings aircraft flaps
1.2.2.6,1.2.2.6,NACA-RM-L8J01,NACA-RM-L8J01,metadc57828,Mach-Number Effects,horn balances aerodynamics aircraft stability
1.2.2.6,1.2.2.6,NACA-RM-A8D20,NACA-RM-A8D20,metadc57732,Mach-Number Effects,aircraft elevons aircraft control aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-A8E21,NACA-RM-A8E21,metadc57719,Mach-Number Effects,triangular wings aircraft flaps skewed wing-tip flaps
1.2.2.6,1.2.2.6,NACA-RM-L8C11,NACA-RM-L8C11,metadc57556,Mach-Number Effects,aircraft stability aircraft control aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A8D07,NACA-RM-A8D07,metadc57632,Mach-Number Effects,aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L8C12,NACA-RM-L8C12,metadc57560,Mach-Number Effects,downwash angle measurements aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A7L02,NACA-RM-A7L02,metadc58190,Mach-Number Effects,aircraft control control surface characteristics compressibility effects
1.2.2.6,1.2.2.6,NACA-RM-L7I15,NACA-RM-L7I15,metadc58111,Mach-Number Effects,aerodynamics aircraft control ailerons
1.2.2.6,1.2.2.6,NACA-RM-A7I26,NACA-RM-A7I26,metadc58149,Mach-Number Effects,aircraft control aircraft flaps
1.2.2.6,1.2.2.6,NACA-RM-L7J10,NACA-RM-L7J10,metadc58184,Mach-Number Effects,aircraft wings aerodynamics lift characteristics
1.2.2.6,1.2.2.6,NACA-RM-L7F19,NACA-RM-L7F19,metadc58068,Mach-Number Effects,aircraft spoilers rolling effectiveness
1.2.2.6,1.2.2.6,NACA-RM-L54F03,NACA-RM-L54F03,metadc60393,Mach-Number Effects,D-558-II drag characteristics
1.2.2.6,1.2.2.6,NACA-RM-L7B19,NACA-RM-L7B19,metadc58067,Mach-Number Effects,drag coefficients nose fineness ratios
1.2.2.6,1.2.2.6,NACA-RM-L7D21,NACA-RM-L7D21,metadc58028,Mach-Number Effects,aircraft control aircraft spoilers aircraft stability
1.2.2.6,1.2.2.6,NACA-TN-3009,NACA-TN-3009,metadc56772,Mach-Number Effects,triangular wings wing oscillations
1.2.2.6,1.2.2.6,NACA-RM-L7C05,NACA-RM-L7C05,metadc58011,Mach-Number Effects,sweptback wings airfoils
1.2.2.6,1.2.2.6,NACA-TN-3046,NACA-TN-3046,metadc56736,Mach-Number Effects,sideslip effects sweptback wings aerodynamics
1.2.2.6,1.2.2.6,NACA-TN-3067,NACA-TN-3067,metadc56759,Mach-Number Effects,rolling effectiveness ailerons aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L53I25,NACA-RM-L53I25,metadc59889,Mach-Number Effects,leading-edge roughness rolling effectiveness
1.2.2.6,1.2.2.6,NACA-RM-L53I29,NACA-RM-L53I29,metadc62228,Mach-Number Effects,control-surface buzz aircraft control
1.2.2.6,1.2.2.6,NACA-RM-L53J01,NACA-RM-L53J01,metadc60604,Mach-Number Effects,aircraft stability lateral oscillations
1.2.2.6,1.2.2.6,NACA-RM-L53J21,NACA-RM-L53J21,metadc59908,Mach-Number Effects,aircraft wings spoiler slot deflectors
1.2.2.6,1.2.2.6,NACA-TN-2898,NACA-TN-2898,metadc57003,Mach-Number Effects,aerodynamics aircraft wings sideslip effects
1.2.2.6,1.2.2.6,NACA-TN-2831,NACA-TN-2831,metadc56388,Mach-Number Effects,load distributions spanwise distributions aircraft wings
1.2.2.6,1.2.2.6,NACA-TN-2828,NACA-TN-2828,metadc56365,Mach-Number Effects,pressure drag aircraft wings
1.2.2.6,1.2.2.6,NACA-TN-2753,NACA-TN-2753,metadc56398,Mach-Number Effects,lift coefficients airfoils
1.2.2.6,1.2.2.6,NACA-TN-2643,NACA-TN-2643,metadc56484,Mach-Number Effects,aircraft wings span load distributions
1.2.2.6,1.2.2.6,NACA-TN-2726,NACA-TN-2726,metadc56143,Mach-Number Effects,transonic similarity rules aircraft wings
1.2.2.6,1.2.2.6,NACA-TN-2724,NACA-TN-2724,metadc56129,Mach-Number Effects,transonic similarity rules aircraft wings
1.2.2.6,1.2.2.6,NACA-TN-2699,NACA-TN-2699,metadc57267,Mach-Number Effects,aircraft wings lift characteristics
1.2.2.6,1.2.2.6,NACA-TN-2494,NACA-TN-2494,metadc55839,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-TN-2457,NACA-TN-2457,metadc55815,Mach-Number Effects,analyses triangular wings
1.2.2.6,1.2.2.6,NACA-TR-1052,NACA-TR-1052,metadc60395,Mach-Number Effects,aircraft wings aircraft stability
1.2.2.6,1.2.2.6,NACA-TR-1050,NACA-TR-1050,metadc60392,Mach-Number Effects,sweptback wings flow characteristics
1.2.2.6,1.2.2.6,NACA-RM-A9G13,NACA-RM-A9G13,metadc58274,Mach-Number Effects,aerodynamics Reynolds number effects Mach number effects
1.2.2.6,1.2.2.6,NACA-RM-A8E03,NACA-RM-A8E03,metadc57740,Mach-Number Effects,aircraft wings aerodynamics airfoils
1.2.2.6,1.2.2.6,NACA-RM-L7E20,NACA-RM-L7E20,metadc58354,Mach-Number Effects,aircraft stores aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A7K05,NACA-RM-A7K05,metadc58133,Mach-Number Effects,aircraft wings aerodynamics triangular wings
1.2.2.6,1.2.2.6,NACA-RM-A7G18,NACA-RM-A7G18,metadc58153,Mach-Number Effects,aircraft control aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-A7C24,NACA-RM-A7C24,metadc58047,Mach-Number Effects,compressibility effects aircraft stability aircraft control
1.2.2.6,1.2.2.6,NACA-RM-A7D11,NACA-RM-A7D11,metadc57992,Mach-Number Effects,aircraft wings rolling moments pressure distributions
1.2.2.6,1.2.2.6,NACA-RM-L6I10,NACA-RM-L6I10,metadc62826,Mach-Number Effects,North American P-51D lift coefficients
1.2.2.6,1.2.2.6,NACA-RM-L6J30,NACA-RM-L6J30,metadc57996,Mach-Number Effects,airfoils aerodynamics drag measurements
1.2.2.6,1.2.2.6,NACA-RM-L6H28a,NACA-RM-L6H28a,metadc63767,Mach-Number Effects,aircraft wings force characteristics
1.2.2.6,1.2.2.6,NACA-TN-3076,NACA-TN-3076,metadc56847,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-TN-3120,NACA-TN-3120,metadc57076,Mach-Number Effects,span load distributions supersonic flow theory aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L54F14,NACA-RM-L54F14,metadc60521,Mach-Number Effects,body indentation aerodynamics wing-body combinations
1.2.2.6,1.2.2.6,NACA-RM-L54I01,NACA-RM-L54I01,metadc60864,Mach-Number Effects,aircraft design aircraft stability aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-H54H06,NACA-RM-H54H06,metadc60684,Mach-Number Effects,Convair XF-92A aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L51D24,NACA-RM-L51D24,metadc58906,Mach-Number Effects,pressure distributions sweptback wings
1.2.2.6,1.2.2.6,NACA-RM-L51C26,NACA-RM-L51C26,metadc58773,Mach-Number Effects,aircraft wings transonic-bump technique aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L50K27,NACA-RM-L50K27,metadc58695,Mach-Number Effects,sweptback wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L50K28,NACA-RM-L50K28,metadc58701,Mach-Number Effects,pressure distributions aerodynamics swept wings
1.2.2.6,1.2.2.6,NACA-RM-L51D19,NACA-RM-L51D19,metadc58795,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51E01,NACA-RM-L51E01,metadc58866,Mach-Number Effects,aerodynamics airfoils wing-fuselage combinations
1.2.2.6,1.2.2.6,NACA-RM-A51F12a,NACA-RM-A51F12a,metadc59054,Mach-Number Effects,aircraft stability triangular wings aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L51F01,NACA-RM-L51F01,metadc59009,Mach-Number Effects,aerodynamics wing-fuselage models
1.2.2.6,1.2.2.6,NACA-RM-L51F12,NACA-RM-L51F12,metadc58883,Mach-Number Effects,D-558-I pressure coefficients aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-L51A23,NACA-RM-L51A23,metadc58872,Mach-Number Effects,aircraft control wing vortex generators Douglas D-558-I
1.2.2.6,1.2.2.6,NACA-RM-L51F08,NACA-RM-L51F08,metadc59048,Mach-Number Effects,sweptback wings flight characteristics
1.2.2.6,1.2.2.6,NACA-RM-L51F28,NACA-RM-L51F28,metadc58932,Mach-Number Effects,aircraft wings aerodynamics
1.2.2.6,1.2.2.6,NACA-RM-A51A12,NACA-RM-A51A12,metadc58798,Mach-Number Effects,aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L51G03,NACA-RM-L51G03,metadc58943,Mach-Number Effects,aircraft control control chords unswept wings
1.2.2.6,1.2.2.6,NACA-RM-L51H23,NACA-RM-L51H23,metadc59045,Mach-Number Effects,wing-flow method aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-A51H15,NACA-RM-A51H15,metadc59038,Mach-Number Effects,wing-body combinations aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L51H27,NACA-RM-L51H27,metadc59086,Mach-Number Effects,ailerons aerodynamics aircraft wings
1.2.2.6,1.2.2.6,NACA-RM-L51H30,NACA-RM-L51H30,metadc59101,Mach-Number Effects,aircraft wings lift characteristics drag characteristics
