title,creator,year,pp,id_hd,id_casi,id_repno,y,x,keywordsall,id_repno_all
Second Order Subsonic Airfoil-Section Theory and Its Practical Application,"Van Dyke, Milton D.",1955,50,metadc57381,19930084089,NACA-TN-3390,1955.3244893641913,0.2645893586884449,airfoils airfoil-section theory,NACA-TN-3390
Effect of Method of Suspending Models in Airstream on Resulting Measurements,"Wieselsberger, C.",1922,12,metadc56172,19930083378,NACA-TM-169,1922.213912183219,0.8602766978464355,model testing suspension method,NACA-TM-169
"Air Forces Exerted on Streamlined Bodies with Round or Square Cross- Sections, When Placed Obliquely to the Airstream","Wieselsberger, C.",1924,6,metadc58643,19930086404,NACA-TM-267,1924.9954945574477,0.79952136344745,streamlined bodies air stream effects,NACA-TM-267
Structural and Economic Limits to the Dimensions of Airships,"Crocco, G. A.",1924,5,metadc58647,19930086411,NACA-TM-274,1924.5156114603228,0.3310273964080478,airships airship designs airship dimensions,NACA-TM-274
New Application of Principle of Variable-Camber Airfoil: Lachassagne System,"Toussaint, A.",1924,14,metadc58532,19930086264,NACA-TM-258,1924.8531012108272,0.742351907310126,airfoils variable-camber airfoils,NACA-TM-258
Air-Flow Experiments,"Wieselsberger, C.",1924,3,metadc58543,19930086278,NACA-TM-260,1924.6328382361444,0.5604559366526668,air flow experiments air flow photographs,NACA-TM-260
Investigation of Jet-Engine Noise Reduction by Screens Located Transversely Across the Jet,"Callaghan, Edmund E.",1955,27,metadc57469,19930084134,NACA-TN-3452,1955.5177705404571,0.4567250201557731,jet noise reduction jet noise,NACA-TN-3452
Investigation of Far Noise Field of Jets 1: Effect of Nozzle Shape,"Callaghan, Edmund E.",1956,44,metadc57926,19930084407,NACA-TN-3590,1956.5273520952223,0.42214156201554076,aircraft nozzles nozzle shapes noise fields,NACA-TN-3590
Influence of Chemical Composition on Rupture Test Properties at 1500 Degrees Fahrenheit of Forged Chromium-Cobalt-Nickel-Iron Base Alloys,"Freeman, J. W.",1952,69,metadc56341,19930083481,NACA-TN-2745,1952.3289449542433,0.9890334283768483,rupture testing alloys metallic properties,NACA-TN-2745
Vapor-Phase Oxidation and Spontaneous Ignition-Correlation and Effect of Variables,"Swarts, Donald E.",1956,32,metadc57896,19930084377,NACA-TN-3579,1956.833611902731,0.19832849230476346,hydrocarbons spontaneous ignition temperatures,NACA-TN-3579
The Galvanic Corrosion Theory for Adherence of Porcelain-Enamel Ground Coats to Steel,"Moore, D. G.",1953,19,metadc56665,19930083642,NACA-TN-2935,1953.4641357308617,0.13075568470563015,protective coatings metallic properties,NACA-TN-2935
Effect of Oxygen Content of Furnace Atmosphere on Adherence of Vitreous Coatings to Iron,"Eubanks, A. G.",1955,17,metadc57601,19930084198,NACA-TN-3297,1955.942954328465,0.15423813579557588,vitreous coatings protective coatings,NACA-TN-3297
On the Form of the Turbulent Skin-Friction Law and Its Extension to Compressible Flows,"Donaldson, Coleman duP.",1952,19,metadc57221,19930083989,NACA-TN-2692,1952.7073883264125,0.06685519707930399,compressible flows skin friction,NACA-TN-2692
Role of Nickel Dip in Enameling of Sheet Steel,"Moore, D. G.",1954,27,metadc57316,19930084053,NACA-TN-3207,1954.8360811832324,0.2477617937496338,nickel dip enamel adherence,NACA-TN-3207
Relation Between Roughness of Interface and Adherence of Porcelain Enamel to Steel,"Richmond, J. C.",1953,29,metadc56644,19930083630,NACA-TN-2934,1953.2763959230394,0.2643464958152357,porcelain-enamel coatings enamel adherence,NACA-TN-2934
Rolling Effectiveness and Aileron Reversal of Rectangular Wings at Supersonic Speeds,"Hedgepeth, John M.",1954,79,metadc56759,19930083701,NACA-TN-3067,1954.5792022691362,0.3957838363664956,rolling effectiveness ailerons aircraft wings,NACA-TN-3067
Theoretical Distribution of Slip Angles in an Aggregate of Face-Centered Cubic Crystals,"Hedgepeth, John M.",1952,32,metadc56523,19930083574,NACA-TN-2777,1952.0639192487254,0.8834902141886836,frequency distributions polycrystals,NACA-TN-2777
Internal Flow and Burning Characteristics of 16-inch Ram Jet Operating in a Free Jet at Mach Numbers of 1.35 and 1.73,"Perchonok, Eugene",1951,37,metadc58755,19930086538,NACA-RM-E51C16,1951.2678785832816,0.4512013950636098,ramjet engines aircraft inlets,NACA-RM-E51C16
Tables of Coefficients for the Analysis of Stresses About Cutouts in Circular Semimonocoque Cylinders with Flexible Rings,"McComb, Harvey G., Jr.",1955,98,metadc57587,19930084191,NACA-TN-3460,1955.3520847762575,0.7149861998054382,stress analysis semimonocoque cylinders cutouts,NACA-TN-3460
Stress Analysis of Circular Semimonocoque Cylinders With Cutouts by a Perturbation Load Technique,"McComb, Harvey G., Jr.",1954,37,metadc57157,19930083953,NACA-TN-3200,1954.8458245838335,0.0488303976556177,stress analysis semimonocoque shells,NACA-TN-3200
Choking of a Subsonic Induction Tunnel by the Flow from an Induction Nozzle,"Lindsey, W. F.",1952,20,metadc56171,19930083377,NACA-TN-2730,1952.7614615695759,0.8092205748699302,induction nozzles flow characteristics induction choking,NACA-TN-2730
Relation of Nozzle-Blade and Turbine-Bucket Temperatures to Gas Temperatures in a Turbojet Engine,"Farmer, J. Elmo",1948,37,metadc58221,19930085876,NACA-RM-E7L12,1948.438998223616,0.4022478821205556,turbojet engines nozzle-blade temperatures turbine-bucket temperatures,NACA-RM-E7L12
Effect of Retractable Ignition Plug on Plug Fouling by Carbon Deposits,"Wear, Jerrold D.",1950,25,metadc58487,19930086208,NACA-RM-E50F14,1950.8281193926543,0.44217517660419525,retractable ignition plugs carbon deposits,NACA-RM-E50F14
Mechanical and Corrosion Tests of Spot-Welded Aluminum Alloys,"Reinhart, Fred M.",1951,74,metadc56239,19930083426,NACA-TN-2538,1951.3791495824569,0.240714251719927,mechanical testing corrosion testing spot welding,NACA-TN-2538
An Approximate Solution for Axially Symmetric Flow Over a Cone With an Attached Shock Wave,"Hord, Richard A.",1955,32,metadc57795,19930084302,NACA-TN-3485,1955.9997937484115,0.49416970848226394,flow characteristics circular cones,NACA-TN-3485
"Theoretical and Experimental Analysis of Low-Drag Supersonic Inlets Having a Circular Cross Section and a Central Body at Mach Numbers of 3.30, 2.75, and 2.45","Ferri, Antonio",1948,89,metadc57993,19930085585,NACA-RM-L8H13,1948.1552917752476,0.6850536980264716,aircraft inlets circular cross sections pressure recovery,NACA-RM-L8H13
"Investigation at a Mach Number of 1.93 to Determine Lift, Drag, Pitching-Moment, and Average Downwash Characteristics for Several Missile Configurations Having Rectangular Wings and Tails of Various Spans","Grigsby, Carl E.",1950,44,metadc58611,19930086365,NACA-RM-L50I08,1950.812688230049,0.8953679738812427,missiles aircraft stability,NACA-RM-L50I08
Deflection of Delta Wings Having a Carry-Through-Bay Chord Smaller than the Wing Root Chord,"Peters, Roger W.",1953,25,metadc56684,19930083657,NACA-TN-2927,1953.2272760309424,0.5174069897205656,aircraft wings delta wings tip-load deflection,NACA-TN-2927
Analysis of Straight Multicell Wings on Cal-Tech Analog Computer,"Benscoter, Stanley U.",1954,79,metadc57020,19930083860,NACA-TN-3113,1954.6812085929514,0.9386658224028286,structural analysis multicell wings aircraft wings,NACA-TN-3113
Buckling of Long Square Tubes in Combined Compression and Torsion and Comparison with Flat-Plate Buckling Theories,"Peters, Roger W.",1954,15,metadc57177,19930083964,NACA-TN-3184,1954.4439824778826,0.9990375280485337,tube buckling buckling tests aircraft structures,NACA-TN-3184
"Lift, Drag, and Pitching Moment of Low-Aspect-Ratio Wings at Subsonic and Supersonic Speeds : Plane Tapered Wing of Aspect Ratio 3.1 with 3-Percent-Thick, Biconvex Section","Reese, David E.",1951,26,metadc58698,19930086467,NACA-RM-A50K28,1951.075923395732,0.4079994106840159,aircraft wings low-aspect-ratio wings,NACA-RM-A50K28
Equivalent-Plate Theory for a Straight Multicell Wing,"Benscoter, Stanley U.",1952,32,metadc56306,19930083461,NACA-TN-2786,1952.99458270913,0.4007350991592542,multicell wings aircraft wings,NACA-TN-2786
Analysis of Sweptback Wings on Cal-Tech Analog Computer,"MacNeal, Richard H.",1954,80,metadc57030,19930083867,NACA-TN-3115,1954.468744501979,0.6951444654613429,sweptback wings structural analysis aircraft wings,NACA-TN-3115
An Empirical Method for Estimating Trailing-Edge Loads at Transonic Speeds,"Skopinski, T. H.",1949,43,metadc58391,19930086084,NACA-RM-L9H08,1949.4463912056494,0.5920026372889862,trailing-edge loads pressure distributions,NACA-RM-L9H08
The Static-Pressure Error of Wing and Fuselage Airspeed Installations of the X-1 Airplanes in Transonic Flight,"Goodman, Harold R.",1949,19,metadc58294,19930085959,NACA-RM-L9G22,1949.14505337437,0.8220362283100929,static-pressure errors Bell X-1 pitot-static tubes,NACA-RM-L9G22
Further Investigation of a Gas Turbine with National Bureau of Standards Body 4811C Ceramic Rotor Blades,"Freche, John C.",1950,21,metadc58431,19930086138,NACA-RM-E9L07,1950.5243227421975,0.8922509118352056,gas turbines ceramic rotor blades,NACA-RM-E9L07
Preliminary Investigation of the Control of a Gas-Turbine Engine for a Helicopter,"Krebs, Richard P.",1951,13,metadc58904,19930086715,NACA-RM-E51F19,1951.0321000438823,0.3364672269013863,helicopters gas-turbine engines aircraft engines,NACA-RM-E51F19
"The Forces and Pressure Distribution at Subsonic Speeds on a Plane Wing Having 45 Degrees of Sweepback, an Aspect Ratio of 3, and a Taper Ratio of 0.5","Kolbe, Carl D.",1951,159,metadc58879,19930086688,NACA-RM-A51G31,1951.3729817422816,0.717693264372513,pressure distributions sweptback wings,NACA-RM-A51G31
Calculated Performance of a Direct-Air Nuclear Turbojet-Powered Airplane Using a Split-Flow Reactor and a Separated-Type Shield,"Doyle, R. B.",1951,16,metadc58697,19930086466,NACA-RM-E50K06,1951.5582914055435,0.04546078190206715,nuclear turbojet engines nuclear reactors,NACA-RM-E50K06
An Experimental Investigation of the Effect of Wheel Prerotation on Landing-Gear Drag Loads,"Potter, Dexter M.",1954,19,metadc57152,19930083950,NACA-TN-3250,1954.6568429588672,0.7965223902509079,wheel prerotation aircraft landing gear landing gear loads,NACA-TN-3250
On the Application of Transonic Similarity Rules,"Spreiter, John R.",1952,45,metadc56143,19930083364,NACA-TN-2726,1952.1738831184869,0.26868955262252536,transonic similarity rules aircraft wings,NACA-TN-2726
An Analysis of Laminar Free-Convection Flow and Heat Transfer About a Flat Plate Parallel to the Direction of the Generating Body Force,"Ostrach, Simon",1952,47,metadc56373,19930083498,NACA-TN-2635,1952.3682708759995,0.7048487041007144,heat transfer Reynolds Numbers,NACA-TN-2635
Analysis of Multicell Delta Wings on Cal-Tech Analog Computer,"MacNeal, Richard H.",1953,84,metadc57026,19930083863,NACA-TN-3114,1953.4535157993355,0.1804344611723181,delta wings measurements,NACA-TN-3114
Influence of Shear Deformation of the Cross Section on Torsional Frequencies of Box Beams,"Kruszewski, Edwin T.",1955,23,metadc57615,19930084207,NACA-TN-3464,1955.6750991485133,0.4412525158467484,shear deformation box beams,NACA-TN-3464
The High-Speed Aerodynamic Effects of Modifications to the Wing and Wing-Fuselage Intersection of an Airplane Model with the Wing Swept Back 35 Degrees,"Boddy, Lee E.",1948,34,metadc58169,19930085815,NACA-RM-A7J02,1948.5927805895312,0.06097934458094123,aerodynamics aircraft wings wing-fuselage intersections,NACA-RM-A7J02
A Substitute-Stringer Approach for Including Shear-Lag Effects in Box-Beam Vibrations,"Davenport, William W.",1954,23,metadc57044,19930083877,NACA-TN-3158,1954.9714841032576,0.2714903977676061,box beams shear-lag effects,NACA-TN-3158
Calculated Performance of Nuclear Turbojet Powered Airplane at Flight Mach Number of 0.9,"Doyle, Ronald B.",1950,63,metadc58418,19930086121,NACA-RM-E50B23,1950.381243470321,0.5326110892107279,aircraft performance turbojet engines nuclear turbojet engines,NACA-RM-E50B23
Design and Experimental Performance of a 0.35 Hub-Tip Radius Ratio Transonic Axial-Flow-Compressor Rotor Designed for 40 Pounds Per Second Per Unit Frontal Area,"Montgomery, John C.",1958,39,metadc58374,19930086063,NACA-RM-E58D17,1958.203127990377,0.7430507154890565,axial-flow compressors aircraft inlets,NACA-RM-E58D17
An Extension of Lifting Rotor Theory to Cover Operation at Large Angles of Attack and High Inflow Conditions,"Gessow, Alfred",1952,36,metadc56153,19930083369,NACA-TN-2665,1952.3060031429507,0.7091675111944812,lifting rotor theory helicopters aircraft performance,NACA-TN-2665
Charts for Estimating Rotor-Blade Flapping Motion of High-Performance Helicopters,"Tapscott, Robert J.",1956,19,metadc57861,19930084341,NACA-TN-3616,1956.1847168883496,0.7803993464939988,helicopters flapping behavior lifting rotors,NACA-TN-3616
Supplementary Charts for Estimating Performance of High-Performance Helicopters,"Tapscott, Robert J.",1955,31,metadc57756,19930084281,NACA-TN-3482,1955.341823182907,0.41846862275397645,helicopters aircraft performance,NACA-TN-3482
Driving Standing Waves by Heat Addition,"Blackshear, Perry L., Jr.",1952,46,metadc56488,19930083557,NACA-TN-2772,1952.3451398947723,0.6167814962872077,burner instability standing-wave systems,NACA-TN-2772
A Design Study of Leading-Edge Inlets for Unswept Wings,"Dannenberg, Robert E.",1950,56,metadc58339,19930086018,NACA-RM-A9K02b,1950.2535367983996,0.6357707708964364,aircraft wings leading-edge inlets,NACA-RM-A9K02b
A Design Study of Leading-Edge Inlets for Unswept Wings,"Dannenberg, Robert E.",1954,56,metadc57104,19930083915,NACA-TN-3126,1954.0346554922646,0.661276139537591,aircraft wings leading-edge inlets,NACA-TN-3126
Charts for Estimating Performance of High-Performance Helicopters,"Gessow, Alfred",1955,36,metadc57394,19930084094,NACA-TN-3323,1955.0892154351454,0.49029587496254057,helicopters aircraft performance,NACA-TN-3323
Gust Experience of a Helicopter and an Airplane in Formation Flight,"Crim, Almer D.",1954,12,metadc57715,19930084257,NACA-TN-3354,1954.5068945160178,0.7435137204095668,gust data helicopters formation flight,NACA-TN-3354
Theoretical Investigation of a Proportional-Plus-Flicker Automatic Pilot,"Seaberg, Ernest C.",1955,53,metadc57747,19930084275,NACA-TN-3427,1955.298914789151,0.8438940382859238,autopilot systems aircraft control,NACA-TN-3427
A Study of Normal Accelerations and Operating Conditions Experienced by Helicopters in Commercial and Military Operations,"Hazen, Marlin E.",1955,34,metadc57809,19930084309,NACA-TN-3434,1955.567023720279,0.34097450445228017,helicopters normal accelerations,NACA-TN-3434
Bending Tests on Box Beams Having Solid- and Open-Construction Webs,"Johnson, Aldie E., Jr.",1954,25,metadc57588,19930084192,NACA-TN-3231,1954.2374510821865,0.10877006389447041,bending testing box beams,NACA-TN-3231
Mechanical Properties at Room Temperature of Four Cermets of Titanium Carbide with Nickel Binder,"Johnson, Aldie E., Jr.",1954,22,metadc57294,19930084040,NACA-TN-3197,1954.206930654566,0.3205871929697234,mechanical properties cermets titanium carbide,NACA-TN-3197
Mechanical Properties at Room Temperature of Four Cermets of Tungsten Carbide with Cobalt Binder,"Johnson, Aldie E., Jr.",1954,16,metadc57319,19930084055,NACA-TN-3309,1954.1823858313383,0.43564906227803724,mechanical properties cermets cobalt binders,NACA-TN-3309
"Pressure Coefficients at Mach Numbers from 0.60 to 0.85 for a Semispan Wing with NACA 0012-64 Section, 20-Percent-Chord Plain Aileron, and 0 Degree and 45 Degree Sweepback","Krumm, Walter J.",1950,36,metadc58551,19930086288,NACA-RM-A50B13,1950.5547940235888,0.5938335251840928,pressure coefficients semispan wings aircraft wings,NACA-RM-A50B13
Power Unit for High-Intensity Light Source,"Young, Allen E.",1951,11,metadc58690,19930086459,NACA-RM-E50K27,1951.577418931064,0.8660111087756882,high-intensity light sources power sources,NACA-RM-E50K27
High-Speed Stability and Control Characteristics of a Fighter Airplane Model with a Swept-Back Wing and Tail,"Morrill, Charles P., Jr.",1948,47,metadc58175,19930085821,NACA-RM-A7K28,1948.400117075964,0.6033528759310569,fighter-type airplanes aircraft stability aircraft control,NACA-RM-A7K28
Estimate of Hull-Weight Change with Varying Length-Beam Ratio for Flying Boats,"Benscoter, Stanley U.",1947,9,metadc58073,19930085705,NACA-RM-L7F24,1947.7548384061474,0.7492151509564172,flying boats flying boat hulls,NACA-RM-L7F24
Introduction to Electrical-Circuit Analogies for Beam Analysis,"Benscoter, Stanley U.",1952,48,metadc56299,19930083457,NACA-TN-2785,1952.9053215216084,0.7461658082525122,electrical-circuit analogies beam analysis,NACA-TN-2785
Combustion-Chamber Performance Characteristics of a Python Turbine-Propeller Engine Investigated in Altitude Wind Tunnel,"Campbell, Carl E.",1951,39,metadc58859,19930086667,NACA-RM-E51G25,1951.67118235396,0.5396369060459274,combustion chambers aircraft propellers aircraft engines,NACA-RM-E51G25
